GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0022000020,114,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,1,3,41,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-38,194,1,0,20201223,POR,UTA
Shot Chart Detail,0022000020,135,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,1,2,38,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,120,24,1,0,20201223,POR,UTA
Shot Chart Detail,0022000020,153,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,1,0,41,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,134,10,1,0,20201223,POR,UTA
Shot Chart Detail,0022000020,171,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,2,11,29,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,10,-74,71,1,0,20201223,POR,UTA
Shot Chart Detail,0022000020,199,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,2,8,14,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,14,199,1,0,20201223,POR,UTA
Shot Chart Detail,0022000020,410,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,3,4,39,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,7,1,1,20201223,POR,UTA
Shot Chart Detail,0022000020,441,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,3,2,30,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,79,6,1,1,20201223,POR,UTA
Shot Chart Detail,0022000020,452,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,3,1,32,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,20,180,89,1,0,20201223,POR,UTA
Shot Chart Detail,0022000020,476,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,4,11,41,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,116,5,1,1,20201223,POR,UTA
Shot Chart Detail,0022000020,478,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,4,11,6,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,173,31,1,0,20201223,POR,UTA
Shot Chart Detail,0022000020,528,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,4,7,24,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,2,1,1,20201223,POR,UTA
Shot Chart Detail,0022000020,566,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,4,5,3,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,1,1,1,20201223,POR,UTA
Shot Chart Detail,0022000029,114,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,1,2,13,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,10,-55,86,1,0,20201226,POR,HOU
Shot Chart Detail,0022000029,118,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,1,1,56,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,169,185,1,1,20201226,POR,HOU
Shot Chart Detail,0022000029,132,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,1,0,48,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,10,-66,84,1,0,20201226,POR,HOU
Shot Chart Detail,0022000029,160,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,2,11,21,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,58,8,1,0,20201226,POR,HOU
Shot Chart Detail,0022000029,192,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,2,9,36,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,24,12,1,0,20201226,POR,HOU
Shot Chart Detail,0022000029,228,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,2,7,3,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,17,166,60,1,0,20201226,POR,HOU
Shot Chart Detail,0022000029,530,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,4,11,41,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-84,62,1,0,20201226,POR,HOU
Shot Chart Detail,0022000029,548,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,4,10,13,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,-27,180,1,1,20201226,POR,HOU
Shot Chart Detail,0022000029,584,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,4,6,50,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-180,171,1,0,20201226,POR,HOU
Shot Chart Detail,0022000061,74,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,1,5,18,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,103,162,1,1,20201230,LAC,POR
Shot Chart Detail,0022000061,106,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,1,3,19,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-106,95,1,1,20201230,LAC,POR
Shot Chart Detail,0022000061,133,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,1,0,30,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,8,81,-1,1,1,20201230,LAC,POR
Shot Chart Detail,0022000061,201,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,2,7,35,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-229,113,1,0,20201230,LAC,POR
Shot Chart Detail,0022000061,261,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,2,3,45,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,225,52,1,0,20201230,LAC,POR
Shot Chart Detail,0022000078,130,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,1,1,49,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,117,4,1,0,20210101,GSW,POR
Shot Chart Detail,0022000078,169,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,2,11,45,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-2,52,1,1,20210101,GSW,POR
Shot Chart Detail,0022000078,175,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,2,11,18,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,134,106,1,1,20210101,GSW,POR
Shot Chart Detail,0022000078,185,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,2,10,19,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-177,182,1,0,20210101,GSW,POR
Shot Chart Detail,0022000078,255,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,2,5,43,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,12,66,109,1,0,20210101,GSW,POR
Shot Chart Detail,0022000078,340,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,2,0,36,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,114,245,1,1,20210101,GSW,POR
Shot Chart Detail,0022000078,348,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,2,0,5,Made Shot,Pullup Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-225,-13,1,1,20210101,GSW,POR
Shot Chart Detail,0022000078,531,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,4,11,33,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-90,120,1,0,20210101,GSW,POR
Shot Chart Detail,0022000078,639,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,4,4,13,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,57,1,1,20210101,GSW,POR
Shot Chart Detail,0022000092,136,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,1,2,41,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,33,68,1,0,20210103,GSW,POR
Shot Chart Detail,0022000092,145,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,1,1,54,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,111,231,1,0,20210103,GSW,POR
Shot Chart Detail,0022000092,159,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,1,0,48,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-227,41,1,1,20210103,GSW,POR
Shot Chart Detail,0022000092,162,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,1,0,36,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-221,150,1,0,20210103,GSW,POR
Shot Chart Detail,0022000092,279,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,2,5,38,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-203,150,1,0,20210103,GSW,POR
Shot Chart Detail,0022000092,322,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,2,2,54,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,229,25,1,0,20210103,GSW,POR
Shot Chart Detail,0022000092,558,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,4,11,14,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-171,201,1,0,20210103,GSW,POR
Shot Chart Detail,0022000092,662,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,4,3,53,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,227,54,1,1,20210103,GSW,POR
Shot Chart Detail,0022000106,163,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,1,0,0,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-214,121,1,1,20210105,POR,CHI
Shot Chart Detail,0022000106,176,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,2,11,28,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,58,113,1,0,20210105,POR,CHI
Shot Chart Detail,0022000106,235,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,2,5,51,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,19,168,90,1,0,20210105,POR,CHI
Shot Chart Detail,0022000106,436,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,3,3,7,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,212,118,1,1,20210105,POR,CHI
Shot Chart Detail,0022000106,449,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,3,1,44,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,60,252,1,1,20210105,POR,CHI
Shot Chart Detail,0022000106,454,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,3,0,58,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,154,133,1,0,20210105,POR,CHI
Shot Chart Detail,0022000106,488,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,4,10,8,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,3,254,1,0,20210105,POR,CHI
Shot Chart Detail,0022000106,565,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,4,5,14,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,222,63,1,1,20210105,POR,CHI
Shot Chart Detail,0022000106,654,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,4,0,2,Missed Shot,Turnaround Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-201,163,1,0,20210105,POR,CHI
Shot Chart Detail,0022000122,133,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,1,2,49,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,222,74,1,0,20210107,POR,MIN
Shot Chart Detail,0022000122,140,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,1,2,5,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,90,20,1,1,20210107,POR,MIN
Shot Chart Detail,0022000122,143,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,1,1,31,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,85,76,1,0,20210107,POR,MIN
Shot Chart Detail,0022000122,161,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,1,0,1,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,2,1,1,20210107,POR,MIN
Shot Chart Detail,0022000122,173,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,2,11,36,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,20,189,88,1,0,20210107,POR,MIN
Shot Chart Detail,0022000122,182,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,2,11,0,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,222,8,1,1,20210107,POR,MIN
Shot Chart Detail,0022000122,455,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,3,3,14,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-100,95,1,1,20210107,POR,MIN
Shot Chart Detail,0022000122,462,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,3,2,33,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,176,184,1,0,20210107,POR,MIN
Shot Chart Detail,0022000122,533,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,4,8,56,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,229,-4,1,0,20210107,POR,MIN
Shot Chart Detail,0022000140,109,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,1,3,13,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,225,17,1,0,20210109,SAC,POR
Shot Chart Detail,0022000140,125,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,1,2,34,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-2,154,1,1,20210109,SAC,POR
Shot Chart Detail,0022000140,129,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,1,2,12,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,130,92,1,1,20210109,SAC,POR
Shot Chart Detail,0022000140,142,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,1,1,17,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,123,71,1,0,20210109,SAC,POR
Shot Chart Detail,0022000140,211,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,2,7,33,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,91,57,1,1,20210109,SAC,POR
Shot Chart Detail,0022000140,482,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,3,2,7,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-226,11,1,0,20210109,SAC,POR
Shot Chart Detail,0022000140,485,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,3,1,51,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,119,222,1,0,20210109,SAC,POR
Shot Chart Detail,0022000140,498,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,3,1,16,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-112,8,1,0,20210109,SAC,POR
Shot Chart Detail,0022000140,557,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,4,9,19,Missed Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-14,5,1,0,20210109,SAC,POR
Shot Chart Detail,0022000140,575,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,4,8,45,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,168,184,1,1,20210109,SAC,POR
Shot Chart Detail,0022000140,592,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,4,7,23,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-18,117,1,0,20210109,SAC,POR
Shot Chart Detail,0022000140,617,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,4,5,58,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-212,131,1,0,20210109,SAC,POR
Shot Chart Detail,0022000155,81,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,1,5,0,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-163,212,1,1,20210111,POR,TOR
Shot Chart Detail,0022000155,132,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,1,1,22,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-221,125,1,0,20210111,POR,TOR
Shot Chart Detail,0022000155,140,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,1,0,38,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,178,169,1,0,20210111,POR,TOR
Shot Chart Detail,0022000155,170,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,2,10,32,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,75,-6,1,0,20210111,POR,TOR
Shot Chart Detail,0022000155,222,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,2,6,32,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,195,157,1,0,20210111,POR,TOR
Shot Chart Detail,0022000155,234,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,2,5,8,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-19,15,1,0,20210111,POR,TOR
Shot Chart Detail,0022000155,263,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,2,3,6,Missed Shot,Step Back Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,28,1,0,20210111,POR,TOR
Shot Chart Detail,0022000155,407,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,3,4,5,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-120,6,1,1,20210111,POR,TOR
Shot Chart Detail,0022000155,451,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,3,0,32,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-216,129,1,0,20210111,POR,TOR
Shot Chart Detail,0022000155,468,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,4,11,38,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,-57,73,1,0,20210111,POR,TOR
Shot Chart Detail,0022000155,517,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,4,7,47,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,226,124,1,1,20210111,POR,TOR
Shot Chart Detail,0022000155,574,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,4,3,53,Made Shot,Pullup Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-223,9,1,1,20210111,POR,TOR
Shot Chart Detail,0022000155,580,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,4,3,8,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-81,125,1,1,20210111,POR,TOR
Shot Chart Detail,0022000155,587,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,4,1,48,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-217,122,1,1,20210111,POR,TOR
Shot Chart Detail,0022000173,135,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,1,1,43,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,114,169,1,0,20210113,SAC,POR
Shot Chart Detail,0022000173,172,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,2,11,19,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,113,23,1,0,20210113,SAC,POR
Shot Chart Detail,0022000173,452,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,3,2,57,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-194,164,1,1,20210113,SAC,POR
Shot Chart Detail,0022000173,500,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,4,11,45,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-156,193,1,1,20210113,SAC,POR
Shot Chart Detail,0022000178,88,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,1,3,41,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,228,16,1,1,20210114,POR,IND
Shot Chart Detail,0022000178,98,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,1,2,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,185,174,1,0,20210114,POR,IND
Shot Chart Detail,0022000178,151,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,2,11,14,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,22,-166,151,1,0,20210114,POR,IND
Shot Chart Detail,0022000178,156,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,2,10,28,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-84,149,1,0,20210114,POR,IND
Shot Chart Detail,0022000178,393,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,3,4,6,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-82,161,1,1,20210114,POR,IND
Shot Chart Detail,0022000178,454,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,3,0,26,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-130,216,1,1,20210114,POR,IND
Shot Chart Detail,0022000178,458,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,3,0,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,134,260,1,0,20210114,POR,IND
Shot Chart Detail,0022000178,507,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,4,8,52,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-163,13,1,1,20210114,POR,IND
Shot Chart Detail,0022000178,510,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,4,8,24,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,16,14,1,0,20210114,POR,IND
Shot Chart Detail,0022000178,514,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,4,8,14,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,126,140,1,0,20210114,POR,IND
Shot Chart Detail,0022000178,561,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,4,5,6,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-149,210,1,0,20210114,POR,IND
Shot Chart Detail,0022000195,82,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,1,5,14,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-140,132,1,1,20210116,POR,ATL
Shot Chart Detail,0022000195,109,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,1,3,24,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-24,2,1,0,20210116,POR,ATL
Shot Chart Detail,0022000195,113,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,1,3,3,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-155,113,1,0,20210116,POR,ATL
Shot Chart Detail,0022000195,129,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,1,2,17,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,16,1,1,20210116,POR,ATL
Shot Chart Detail,0022000195,193,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,2,9,9,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,10,-68,85,1,0,20210116,POR,ATL
Shot Chart Detail,0022000195,539,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,4,9,36,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,139,95,1,0,20210116,POR,ATL
Shot Chart Detail,0022000195,570,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,4,7,33,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-18,252,1,1,20210116,POR,ATL
Shot Chart Detail,0022000195,575,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,4,6,57,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-168,10,1,1,20210116,POR,ATL
Shot Chart Detail,0022000195,630,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,4,3,16,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,139,209,1,0,20210116,POR,ATL
Shot Chart Detail,0022000195,646,2546,Carmelo Anthony,1610612757,Portland Trail Blazers,4,2,22,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-163,193,1,0,20210116,POR,ATL
